geneSymbol,half_life
Tbx4,11.708
Tbx5,2.172
Tbx6,11.307
Tbxa2r,3.518
Tbxas1,10.55
Tcam1,4.091
Tcap,6.959
Tcea1,7.625
Tcea2,14.842
Tcea3,8.841
Tceal1,6.144
Tceal3,5.019
Tceal5,8.004
Tceal6,4.919
Tceal7,9.804
Tceal8,3.863
Tceb1,6.842
Tceb2,8.116
Tceb3,3.417
Tcerg1,5.589
Tcerg1l,3.969
Tcf1,6.89
Tcf12,5.427
Tcf15,2.998
Tcf19,4.655
Tcf2,10.089
Tcf20,3.781
Tcf21,1.46
Tcf23,24
Tcf25,8.621
Tcf3,3.99
Tcf4,4.079
Tcf7,5.589
Tcf7l2,3.058
Tcfap2a,2.473
Tcfap2b,3.334
Tcfap2c,2.485
Tcfap2e,17.682
Tcfap4,2.712
Tcfcp2l1,6.671
Tcfe2a,8.774
Tcfe3,6.775
Tcfeb,8.653
Tcfec,2.525
Tcfl5,7.93
Tchh,4.803
Tchp,7.625
Tcirg1,7.058
Tcl1,22.216
Tcl1b3,23.496
Tcl1b4,24
Tcn2,24
Tcof1,6.412
Tcp1,5.709
Tcp10a,24
Tcp10c,12.139
Tcp11,17.114
Tcp11l2,12.741
Tcra,17.072
Tcra-J,14.561
Tcra-V13.1,24
Tcra-V8,3.075
Tcrb-J,17.727
Tcrb-V13,13.029
Tcrg,24
Tcrg-V4,10.518
Tcrg-V5,8.664
Tcstv1,18.288
Tcstv3,13.835
Tcta,20.69
Tcte1,5.658
Tcte2,4.351
Tcte3,7.311
Tctex1d1,2.896
Tdg,6.626
Tdgf1,8.078
Tdh,8.707
Tdo2,6.945
Tdp1,8.621
Tdpoz1,5.919
Tdpoz3,6.931
Tdpoz4,15.472
Tdpoz5,9.456
Tdrd1,3.311
Tdrd3,7.001
Tdrd5,4.796
Tdrd6,5.227
Tdrd7,6.842
Tdrd9,3.861
Tdrkh,6.539
Tead1,7.608
Tead2,9.6
Tead3,4.163
Tead4,4.417
Tec,1.998
Tecta,7.558
Tef,7.058
Tegt,14.81
Tek,4.847
Tekt1,9.168
Tekt2,9.205
Tekt4,10.746
Telo2,12.246
Tenc1,4.533
Tenr,11.344
Tep1,8.301
Tera,6.053
Terc,3.829
Terf1,3.531
Terf2,3.086
Terf2ip,5.854
Tert,6.613
Tes,8.74
Tesc,24
Tesk1,10.33
Tesk2,3.669
Tesp1,4.796
Tesp2,14.174
Tessp2,5.239
Tex10,4.006
Tex101,11.234
Tex11,10.95
Tex12,12.311
Tex13,16.582
Tex14,17.372
Tex15,4.289
Tex16,2.739
Tex19,8.484
Tex2,7.334
Tex21,4.315
Tex24,5.149
Tex261,8.546
Tex264,4.443
Tex9,5.97
Tfam,5.041
Tfb1m,5.085
Tfb2m,5.444
Tfdp1,7.667
Tfdp2,7.77
Tff1,7.736
Tff2,12.511
Tff3,9.776
Tfg,6.822
Tfip11,4.737
Tfpi,18.683
Tfpi2,4.44
Tfpt,9.291
Tfrc,8.664
Tg,8.078
Tgds,4.81
Tgfa,5.719
Tgfb1,4.954
Tgfb1i1,5.048
Tgfb2,5.074
Tgfb3,9.902
Tgfbi,13.644
Tgfbr1,2.813
Tgfbr2,2.221
Tgfbr3,13.835
Tgfbrap1,3.781
Tgif,2.602
Tgif2,2.718
Tgifx1,9.959
Tgm1,8.069
Tgm2,24
Tgm3,8.955
Tgm4,3.708
Tgm5,15.971
Tgm6,10.438
Tgoln1,8.432
Tgoln2,7.242
Tgs1,5.019
Th,11.037
Th1l,7.858
Tha1,4.221
Thada,6.244
Thap1,2.427
Thap11,2.846
Thap2,3.277
Thap3,4.262
Thap4,5.161
Thap6,2.949
Thap7,4.231
Thbd,5.483
Thbs1,4.837
Thbs2,17.91
Thbs3,11.571
Thbs4,9.68
Theg,16.008
Them2,10.238
Them4,4.247
Them5,9.168
Thex1,3.464
Thg1l,15.403
Thnsl1,3.17
Thnsl2,9.721
Thoc1,7.762
Thoc2,8.631
Thoc3,7.373
Thoc4,24
Thoc5,7.265
Thoc6,9.68
Thoc7,8.99
Thop1,18.533
Thpo,6.412
Thra,5.934
Thrap1,2.489
Thrap2,4.527
Thrap3,8.261
Thrap4,11.848
Thrap5,21.132
Thrap6,8.886
Thrb,7.389
Thrsp,15.437
Thsd1,4.4
Thsd3,5.092
Thsd4,13.644
Thsd7a,5.776
Thtpa,2.368
Thumpd1,4.68
Thumpd2,3.007
Thumpd3,5.562
Thy1,13.278
Thyn1,11.591
Tia1,6.267
Tiaf2,6.526
Tial1,4.933
Tiam1,5.975
Tiam2,1.923
Ticam1,2.275
Ticam2,2.917
Tie1,3.684
Tieg3,2.779
Tifp39,23.104
Tigd2,2.847
Tigd3,1.235
Tigd5,1.552
Timd2,5.567
Timd4,7.591
Timeless,3.992
Timm10,3.597
Timm13,14.938
Timm17a,4.229
Timm17b,15.611
Timm22,10.582
Timm23,3.889
Timm44,5.589
Timm50,13.381
Timm8a1,5.381
Timm8a2,10.898
Timm8b,10.898
Timm9,3.457
Timp1,14.842
Timp2,15.472
Timp3,7.182
Timp4,4.278
Tinagl,18.24
Tinf2,13.807
Tiparp,1.142
Tipin,5.015
Tiprl,7.094
Tirap,7.123
Titf1,7.413
Tjap1,2.889
Tjp1,4.02
Tjp2,4.426
Tjp3,9.469
Tk1,6.782
Tk2,7.373
Tkt,12.033
Tktl1,18.145
Tktl2,5.462
Tlcd1,4.198
Tle1,2.185
Tle2,21.526
Tle3,4.614
Tle4,1.98
Tle6,14.35
Tlk1,2.17
Tlk2,8.432
Tll1,4.86
Tlm,9.341
Tln1,24
Tln2,7.667
Tloc1,4.683
Tlr12,6.194
Tlr2,3.14
Tlr3,2.401
Tlr5,4.096
Tlr6,3.237
Tlx2,24
Tlx3,24
Tm2d1,6.802
Tm2d2,4.451
Tm2d3,3.271
Tm4sf1,19.691
Tm4sf20,6.869
Tm4sf4,11.438
Tm4sf5,9.762
Tm6sf1,5.019
Tm6sf2,17.91
Tm7sf2,19.094
Tm7sf3,6.788
Tm7sf4,4.793
Tm9sf1,10.104
Tm9sf2,6.822
Tm9sf3,7.701
Tm9sf4,10.118
Tmbim1,17.682
Tmbim4,7.109
Tmc2,6.25
Tmc3,5.096
Tmc4,17.682
Tmc5,6.08
Tmc6,12.246
Tmc7,11.788
Tmc8,8.331
Tmcc1,4.409
Tmcc2,4.027
Tmcc3,2.885
Tmco1,7.591
Tmco2,10.631
Tmco3,6.267
Tmco4,10.031
Tmco6,14.41
Tmco7,24
Tmed1,7.718
Tmed10,6.037
Tmed2,4.929
Tmed3,16.542
Tmed4,8.863
Tmed5,8.212
Tmed6,9.735
Tmed7,7.903
Tmed8,5.97
Tmed9,14.47
Tmeff1,9.18
Tmeff2,2.599
Tmem1,5.453
Tmem100,1.851
Tmem101,12.033
Tmem102,2.505
Tmem103,7.327
Tmem104,4.183
Tmem106a,12.246
Tmem106b,5.307
Tmem106c,14.685
Tmem108,4.686
Tmem109,7.022
Tmem11,1.861
Tmem110,4.353
Tmem111,9.229
Tmem112,10.598
Tmem115,2.809
Tmem116,9.156
Tmem117,4.929
Tmem118,7.994
Tmem119,4.853
Tmem121,3.065
Tmem123,7.131
Tmem126a,7.534
Tmem126b,4.908
Tmem127,6.49
Tmem128,8.536
Tmem129,4.373
Tmem130,19.094
Tmem131,6.441
Tmem132a,6.545
Tmem132b,6.532
Tmem132c,6.795
Tmem132d,3.495
Tmem132e,5.315
Tmem134,9.291
Tmem135,8.718
Tmem136,4.356
Tmem138,4.83
Tmem139,18.938
Tmem140,6.788
Tmem141,9.573
Tmem142a,1.965
Tmem142b,12.203
Tmem142c,6.301
Tmem143,11.037
Tmem144,6.255
Tmem145,10.763
Tmem146,20.208
Tmem147,8.422
Tmem14a,11.828
Tmem14c,10.967
Tmem15,3.651
Tmem150,19.094
Tmem151,21.197
Tmem153,13.253
Tmem154,11.4
Tmem157,7.493
Tmem158,4.993
Tmem159,7.727
Tmem160,14.685
Tmem161a,24
Tmem161b,4.395
Tmem162,8.301
Tmem164,7.517
Tmem165,5.081
Tmem166,3.789
Tmem167,10.967
Tmem168,3.396
Tmem169,24
Tmem16a,8.762
Tmem16b,7.235
Tmem16e,3.046
Tmem16f,6.822
Tmem16g,8.567
Tmem16h,8.99
Tmem16k,10.089
Tmem17,2.337
Tmem170,8.351
Tmem171,5.571
Tmem175,5.168
Tmem176a,23.984
Tmem176b,11.072
Tmem177,2.741
Tmem178,2.372
Tmem18,9.508
Tmem180,15.506
Tmem181,14.779
Tmem183a,8.599
Tmem19,7.445
Tmem2,7.453
Tmem20,4.803
Tmem22,2.201
Tmem23,2.552
Tmem24,5.081
Tmem25,12.117
Tmem26,4.218
Tmem27,3.63
Tmem28,4.291
Tmem29,16.582
Tmem30a,10.915
Tmem30b,5.019
Tmem32,6.107
Tmem33,10.074
Tmem34,5.658
Tmem35,2.706
Tmem37,4.165
Tmem38a,11.002
Tmem38b,13.355
Tmem39a,4.106
Tmem39b,5.352
Tmem4,5.635
Tmem40,8.331
Tmem41a,4.898
Tmem41b,3.176
Tmem42,9.001
Tmem43,6.994
Tmem44,6.57
Tmem45a,9.653
Tmem45b,7.334
Tmem46,1.539
Tmem47,6.532
Tmem48,7.205
Tmem49,6.723
Tmem5,2.905
Tmem50a,11.125
Tmem50b,7.437
Tmem51,1.765
Tmem52,16.864
Tmem53,5.153
Tmem54,5.176
Tmem55a,5.026
Tmem55b,3.14
Tmem57,4.294
Tmem58,12.956
Tmem59,5.423
Tmem60,2.471
Tmem61,4.76
Tmem62,4.898
Tmem63a,5.99
Tmem63b,13.304
Tmem63c,10.031
Tmem64,5.985
Tmem65,5.805
Tmem66,6.194
Tmem67,3.938
Tmem68,4.454
Tmem69,2.536
Tmem70,4.218
Tmem74,2.158
Tmem77,5.766
Tmem79,7.659
Tmem8,14.002
Tmem80,12.012
Tmem81,8.897
Tmem85,5.612
Tmem86a,4.072
Tmem86b,9.653
Tmem87a,8.164
Tmem87b,3.355
Tmem88,4.661
Tmem89,24
Tmem9,10.47
Tmem90a,9.831
Tmem92,10.345
Tmem93,8.653
Tmem97,6.318
Tmem98,10.193
Tmem9b,8.097
Tmepai,3.206
Tmf1,4.345
Tmhs,5.092
Tmie,4.636
Tmigd1,17.773
Tmlhe,15.403
Tmod1,5.864
Tmod2,8.943
Tmod3,19.254
Tmod4,8.371
Tmpo,4.84
Tmprss11d,9.508
Tmprss11f,3.5
Tmprss13,6.502
Tmprss2,7.676
Tmprss3,7.744
Tmprss4,13.177
Tmprss5,6.716
Tmprss6,12.203
Tmprss7,4.329
Tmprss8,7.667
Tmprss9,24
Tmsb10,8.371
Tmsb4x,10.33
Tmtc1,2.292
Tmtc2,3.56
Tmtc3,7.517
Tmtc4,11.143
Tmub1,3.756
Tnc,9.241
Tnf,1.205
Tnfaip1,3.85
Tnfaip2,10.898
Tnfaip3,1.235
Tnfaip6,1.848
Tnfaip8,2.515
Tnfaip8l1,2.133
Tnfaip8l2,5.924
Tnfaip8l3,2.653
Tnfrsf10b,4.566
Tnfrsf12a,4.554
Tnfrsf13b,3.965
Tnfrsf13c,4.15
Tnfrsf14,5.954
Tnfrsf17,9.587
Tnfrsf18,19.747
Tnfrsf19,3.55
Tnfrsf19l,3.629
Tnfrsf1a,2.703
Tnfrsf1b,6.278
Tnfrsf21,3.938
Tnfrsf22,3.49
Tnfrsf23,7.058
Tnfrsf25,13.644
Tnfrsf4,10.045
Tnfrsf9,14.002
Tnfsf10,24
Tnfsf11,1.98
Tnfsf12-tnfsf13,9.254
Tnfsf13,24
Tnfsf13b,11.591
Tnfsf14,4.912
Tnfsf15,12.718
Tnfsf18,4.223
Tnfsf4,7.131
Tnfsf5ip1,5.381
Tnfsf8,24
Tnfsf9,1.897
Tnfsg5,9.482
Tnik,7.6
Tnip1,7.509
Tnip2,6.117
Tnk1,20.091
Tnk2,9.804
Tnks,4.857
Tnks1bp1,5.03
Tnks2,4.569
Tnn,2.953
Tnnc1,16.582
Tnnc2,24
Tnni1,24
Tnni2,24
Tnni3,18.886
Tnnt1,24
Tnnt2,24
Tnnt3,24
Tnp1,10.314
Tnp2,11.344
Tnpo1,11.889
Tnpo2,12.511
Tnpo3,8.686
Tnrc15,4.575
Tnrc18,2.55
Tnrc4,5.709
Tnrc5,10.746
Tnrc6a,3.123
Tnrc6b,3.999
Tnrc6c,3.831
Tnrc9,1.583
Tns1,13.974
Tns3,7.058
Tns4,6.952
Tnxb,11.533
Tob1,2.811
Tob2,3.627
Toe1,3.228
Tollip,8.621
Tom1,20.69
Tom1l1,7.044
Tom1l2,8.013
Tomm20,6.4
Tomm22,7.633
Tomm34,11.307
Tomm40,9.072
Tomm40l,12.931
Tomm7,8.599
Tomm70a,5.048
Top1,6.896
Top1mt,6.862
Top2a,3.746
Top2b,6.382
Top3a,3.008
Top3b,5.97
Topbp1,3.222
Topors,2.066
Tor1a,3.589
Tor1aip1,3.929
Tor1aip2,6.107
Tor1b,3.382
Tor2a,9.653
Tor3a,4.213
Tox,3.947
Tpbg,5.219
Tpcn1,24
Tpcn2,5.457
Tpd52,9.495
Tpd52l1,13.304
Tpd52l2,10.566
Tph1,6.216
Tph2,24
Tpi1,8.401
Tpi-rs4,16.119
Tpi-rs5,19.042
Tpk1,11.848
Tpm1,6.539
Tpm2,20.326
Tpm3,12.695
Tpm4,7.258
Tpmt,21.66
Tpo,5.104
Tpp1,11.552
Tpp2,6.453
Tpr,6.613
Tprkb,8.642
Tpsg1,10.598
Tpst1,4.602
Tpst2,4.34
Tpt1,6.769
Tpt1p,24
Tpte2,17.957
Tpx2,5.849
Tra2a,8.183
Trabd,8.145
Tradd,6.595
Traf1,8.653
Traf2,4.469
Traf3,8.557
Traf3ip1,3.289
Traf3ip2,3.896
Traf3ip3,4.884
Traf4,2.671
Traf5,2.016
Traf6,1.983
Traf7,24
Trafd1,6.883
Traip,3.343
Trak1,4.089
Trak2,3.629
Tram1,13.725
Tram1l1,2.596
Tram2,5.373
Trap1,24
Trap1a,10.345
Trappc1,9.721
Trappc2,13.835
Trappc2l,9.534
Trappc3,9.12
Trappc4,5.585
Trappc5,4.148
Trappc6a,10.967
Trappc6b,3.76
Trav14-3,6.016
Trdmt1,11.61
Trdn,6.21
Trem2,20.208
Trem3,5.889
Treml1,15.971
Treml2,15.646
Treml4,3.736
Trerf1,6.551
Trex1,4.165
Trex2,7.296
Trf,20.033
Trfr2,11.27
Trh,8.696
Triap1,5.457
Trib1,0.979
Trib2,1.758
Trib3,2.818
Trim10,4.692
Trim11,3.52
Trim13,1.938
Trim14,3.913
Trim15,2.394
Trim16,3.129
Trim2,6.782
Trim21,2.414
Trim23,2.913
Trim24,3.942
Trim25,3.532
Trim26,3.516
Trim27,2.18
Trim28,8.818
Trim29,7.131
Trim3,5.145
Trim30,5.909
Trim31,24
Trim32,2.662
Trim33,2.483
Trim34,2.978
Trim35,4.578
Trim36,2.513
Trim37,9.707
Trim38,7.985
Trim39,6.144
Trim41,7.453
Trim44,8.504
Trim45,3.429
Trim46,8.978
Trim47,4.62
Trim50,9.266
Trim52,2.372
Trim54,8.74
Trim55,21.068
Trim59,2.174
Trim6,3.353
Trim60,24
Trim61,2.833
Trim62,3.999
Trim63,5.909
Trim65,24
Trim66,4.032
Trim67,3.429
Trim68,5.949
Trim69,24
Trim7,4.919
Trim71,7.08
Trim8,4.029
Trim9,8.031
Trio,3.716
Triobp,12.033
Trip10,4.381
Trip11,3.65
Trip12,7.153
Trip13,10.47
Trip4,5.509
Trip6,4.968
Trit1,4.53
Trmt1,17.157
Trmt11,7.485
Trmt12,4.17
Trmt5,2.568
Trmu,6.883
Trnah2,3.642
Trnt1,5.834
Tro,18.385
Troap,2.331
Trove2,7.397
Trp53,8.331
Trp53bp1,5.211
Trp53bp2,2.519
Trp53i13,5.001
Trp53i5,20.629
Trp53inp1,3.156
Trp53inp2,10.83
Trp53rk,2.69
Trp63,10.915
Trp73,2.851
Trpa1,6.684
Trpc1,6.134
Trpc2,24
Trpc3,2.664
Trpc4,2.249
Trpc4ap,7.976
Trpc6,2.694
Trpd52l3,7.718
Trpm2,15.897
Trpm3,6.043
Trpm5,7.903
Trpm6,5.949
Trpm7,5.939
Trpm8,18.385
Trps1,3.617
Trpt1,7.072
Trpv2,16.347
Trpv4,8.321
Trpv6,3.777
Trrap,13.329
Trspap1,13.304
Trub1,5.824
Trub2,5.373
Try10l,21.526
Try4,20.752
Tsc1,4.448
Tsc2,24
Tsc22d1,2.167
Tsc22d2,2.037
Tsc22d3,24
Tsc22d4,4.76
Tscot,5.36
Tsen2,5.18
Tsen34,7.389
Tsen54,4.951
Tsfm,8.173
Tsg101,4.975
Tsga10ip,15.369
Tsga13,5.423
Tsga14,8.664
Tsga2,24
Tsga8,10.314
Tshb,4.747
Tshr,23.737
Tshz1,3.638
Tshz2,4.14
Tshz3,2.477
Tsix,1.943
Tsku,5.761
Tslp,24
Tsn,6.677
Tsnax,11.419
Tsnaxip1,5.752
Tsp50,15.068
Tspan1,14.716
Tspan11,21.068
Tspan12,5.959
Tspan13,9.404
Tspan14,10.614
Tspan15,13.053
Tspan17,17.372
Tspan18,6.006
Tspan2,8.341
Tspan3,7.676
Tspan31,4.599
Tspan32,10.663
Tspan33,12.054
Tspan4,10.95
Tspan5,3.569
Tspan6,16.195
Tspan7,10.713
Tspan8,24
Tspan9,19.918
Tspo,8.453
Tspyl1,6.723
Tspyl2,8.183
Tspyl3,2.038
Tspyl4,4.605
Tspyl5,1.35
Tsr1,3.671
Tsr2,13.433
Tssc1,9.456
Tssc4,3.657
Tssc8,2.234
Tssk1,24
Tssk4,8.686
Tssk5,24
Tssk6,9.707
Tst,12.054
Tsta3,16.425
Tsx,15.134
Ttbk1,4.82
Ttbk2,5.153
Ttc1,5.089
Ttc12,4.712
Ttc13,7.939
Ttc14,7.727
Ttc15,7.153
Ttc16,9.902
Ttc17,3.712
Ttc18,8.599
Ttc19,4.19
Ttc21b,5.344
Ttc23,5.41
Ttc24,8.61
Ttc25,4.281
Ttc26,4.123
Ttc27,7.558
Ttc28,5.283
Ttc3,3.857
Ttc32,8.391
Ttc33,3.896
Ttc35,9.192
Ttc4,4.163
Ttc5,15.541
Ttc7,3.8
Ttc7b,10.392
Ttc8,8.515
Ttc9,5.436
Ttc9b,16.783
Ttc9c,5.959
Ttf1,3.294
Ttf2,6.353
Ttk,4.16
Ttl,7.77
Ttll1,7.227
Ttll10,16.119
Ttll11,2.325
Ttll12,11.868
Ttll3,13.078
Ttll4,4.951
Ttll5,8.106
Ttll6,7.591
Ttll7,3.802
Ttll9,3.969
Ttn,4.067
Ttpa,5.834
Ttr,9.12
Ttrap,3.543
Ttyh1,5.635
Ttyh2,7.788
Ttyh3,13.485
Tub,6.183
Tuba1,18.683
Tuba2,5.567
Tuba3,24
Tuba4,6.883
Tuba6,5.348
Tuba7,7.288
Tuba8,8.422
Tubal3,24
Tubb2a,6.406
Tubb2b,24
Tubb2c,5.704
Tubb3,24
Tubb4,8.785
Tubb5,11.95
Tubb6,4.59
Tubd1,4.255
Tube1,5.594
Tubg1,11.992
Tubg2,16.742
Tubgcp2,6.952
Tubgcp3,4.874
Tubgcp5,2.933
Tubgcp6,6.267
Tufm,6.658
Tuft1,4.145
Tug1,6.233
Tulp1,6.71
Tulp2,10.392
Tulp3,5.695
Tulp4,5.805
Tusc1,5.879
Tusc2,21.262
Tusc3,6.987
Tusc4,6.199
Tusc5,15.2
Tut1,2.503
Twf1,7.029
Twf2,7.814
Twist1,2.49
Twist2,3.139
Twistnb,2.623
Twsg1,8.966
Txlna,5.203
Txlnb,6.658
Txn1,10.55
Txn2,13.617
Txndc1,6.324
Txndc10,13.644
Txndc11,5.055
Txndc12,8.578
Txndc13,8.202
Txndc14,22.951
Txndc4,8.069
Txndc5,7.116
Txndc9,7.058
Txnip,1.068
Txnl1,4.185
Txnl2,6.626
Txnl4,9.06
Txnl4b,7.659
Txnl5,24
Txnrd1,4.584
Txnrd2,7.684
Txnrd3,5.996
Tyk2,11.381
Tyki,3.823
Tyms,7.642
Tyms-ps,9.547
Tyr,14.654
Tyro3,14.002
Tyrobp,18.483
Tysnd1,7.109
Tyw1,6.782
Tyw3,4.566
U2af1,5.58
U2af1l4,10.631
U2af2,8.829
U46068,6.295
U90926,9.469
Uaca,7.072
Uap1,6.25
Uap1l1,7.779
Uba52,7.413
Ubadc1,5.291
Ubap1,4.072
Ubap2,8.557
Ubap2l,7.311
Ubash3a,7.168
Ubb,3.257
Ubc,1.429
Ubd,24
Ube1c,4.919
Ube1dc1,5.536
Ube1l,14.531
Ube1l2,7.796
Ube1x,14.938
Ube1y1,9.873
Ube2a,9.266
Ube2b,5.126
Ube2c,7.841
Ube2d1,7.072
Ube2d2,5.649
Ube2d3,12.075
Ube2e1,6.284
Ube2e2,9.43
Ube2e3,8.863
Ube2f,5.612
Ube2g1,2.533
Ube2g2,14.031
Ube2h,5.1
Ube2i,4.99
Ube2j1,4.226
Ube2j2,3.139
Ube2l3,10.713
Ube2l6,13.918
Ube2m,15.472
Ube2n,11.649
Ube2o,4.108
Ube2q1,7.429
Ube2q2,20.941
Ube2r2,6.755
Ube2s,6.4
Ube2t,3.17
Ube2u,4.392
Ube2v1,8.762
Ube2v2,8.978
Ube2w,13.459
Ube2z,5.319
Ube3a,3.377
Ube3b,17.682
Ube3c,6.91
Ube4a,7.65
Ube4b,7.242
Ubiad1,3.129
Ubie,1.847
Ubie3,24
Ubl3,3.967
Ubl4,12.466
Ubl7,16.542
Ublcp1,3.855
Uble1a,10.104
Ubn1,3.85
Ubox5,3.718
Ubp1,7.832
Ubqln1,8.361
Ubqln2,6.62
Ubqln4,5.69
Ubr1,6.074
Ubr2,3.231
Ubtd1,4.153
Ubtd2,4.426
Ubtf,9.653
Ubxd1,19.147
Ubxd2,5.672
Ubxd3,6.117
Ubxd4,6.664
Ubxd5,11.325
Ubxd6,5.914
Ubxd7,5.889
Ubxd8,4.451
Uchl1,8.164
Uchl3,6.551
Uchl4,6.364
Uchl5,6.301
Uchl5ip,12.075
Uck1,12.333
Uck2,3.734
Uckl1,7.583
Ucn,8.331
Ucp1,5.259
Ucp2,24
Ucp3,24
Uevld,7.429
Ufc1,12.333
Ufd1l,7.373
Ufm1,9.379
Ugcg,7.235
Ugcgl1,5.63
Ugcgl2,5.854
Ugdh,14.38
Ugp2,13.078
Ugt1a9,3.011
Ugt1a2,5.149
Ugt1a6a,12.671
Ugt2a2,10.299
Ugt2b1,4.515
Ugt2b34,24
Ugt2b36,3.898
Ugt3a2,7.205
Ugt8a,3.602
Uhmk1,2.912
Uhrf1,14.938
Uhrf2,3.636
Uimc1,4.702
Ulbp1,7.849
Ulk1,4.724
Ulk2,5.243
Ulk3,10.438
Ulk4,18.05
Umod,7.736
Umps,5.58
Unc119,13.564
Unc13a,8.135
Unc13b,9.707
Unc13c,8.301
Unc13d,24
Unc45a,23.182
Unc45b,4.364
Unc50,2.512
Unc5a,13.485
Unc5b,5.834
Unc5c,3.497
Unc5cl,5.814
Unc84a,8.875
Unc84b,7.16
Unc93a,6.435
Unc93b1,6.966
Ung,5.944
Ung2,3.044
Unkl,4.823
Uox,14.842
Upb1,9.916
Upf1,22.726
Upf2,11.494
Upf3a,5.626
Upf3b,9.845
Upk1a,9.762
Upk1b,16.542
Upk2,7.6
Upk3a,20.568
Upk3b,12.311
Upp1,14.321
Upp2,12.181
Uprt,5.879
Uqcr,9.653
Uqcrb,9.776
Uqcrc1,24
Uqcrc2,5.839
Uqcrfs1,7.659
Uqcrh,9.404
Uqcrq,8.707
Urm1,15.861
Uroc1,15.437
Urod,11.072
Uros,10.518
Usf1,5.884
Usf2,9.916
Ush1c,24
Ush2a,9.144
Ushbp1,15.267
Usmg1,4.933
Usmg2,9.79
Usmg5,9.404
Usp1,3.105
Usp10,3.606
Usp11,16.988
Usp12,6.917
Usp13,7.684
Usp14,6.364
Usp15,6.703
Usp16,4.905
Usp18,8.106
Usp19,9.205
Usp2,3.338
Usp20,13.591
Usp21,8.863
Usp22,8.381
Usp24,6.822
Usp25,4.94
Usp26,6.25
Usp27x,1.996
Usp28,5.819
Usp29,5.975
Usp3,4.429
Usp30,3.479
Usp31,5.107
Usp32,3.436
Usp33,4.414
Usp34,4.145
Usp35,16.045
Usp36,4.262
Usp37,3.692
Usp38,3.808
Usp39,11.629
Usp4,13.946
Usp40,6.177
Usp42,2.044
Usp43,2.165
Usp44,2.925
Usp45,9.721
Usp46,7.693
Usp47,3.613
Usp48,7.534
Usp49,4.895
Usp5,23.028
Usp50,6.91
Usp51,24
Usp52,11.708
Usp53,1.329
Usp54,4.046
Usp6nl,2.697
Usp7,6.364
Usp8,9.18
Usp9x,5.527
Usp9y,4.041
Uspl1,3.406
Ust,4.297
Utf1,3.646
Utp11l,4.919
Utp14a,4.796
Utp14b,4.515
Utp15,3.056
Utp18,4.257
Utp20,6.123
Utp6,5.415
Utrn,4.59
Uts2,13.152
Uts2d,6.33
Uts2r,14.088
Utx,2.968
Uty,2.783
Uvrag,3.266
Uxs1,24
Uxt,10.598
V1ra2,9.18
V1ra3,22.216
V1ra7,6.172
V1rb3,8.183
V1rb5,7.265
V1rc14,24
V1rc18,22.8
V1rc19,14.716
V1rc22,10.915
V1rc24,24
V1rc32,7.168
V1rc6,11.344
V1rc8,15.134
V1rd10,15.646
V1rd12,3.137
V1rd14,24
V1rd3,10.392
V1rd4,13.253
V1rd6,24
V1rd7,24
V1rd8,7.832
V1re10,7.08
V1re12,8.116
V1re6,24
V1rf3,6.161
V1rg4,24
V1rh1,4.318
V1rh13,15.101
V1rh16,9.048
V1rh18,2.229
V1rh4,8.978
V1ri1,7.805
V1ri3,24
V1ri4,7.421
V1ri5,24
V1ri6,9.667
V1ri9,24
V1rl1,24
V2r1,9.108
V2r11,10.566
V2r14,8.154
V2r15,13.725
V2r1b,24
V2r2,2.707
V2r4,24
Vac14,7.303
Vamp1,8.567
Vamp2,9.573
Vamp3,12.377
Vamp4,7.823
Vamp5,7.967
Vamp8,17.415
Vangl1,2.935
Vangl2,7.744
Vapa,4.53
Vapb,7.727
Vars2,10.68
Vars2l,8.978
Vash1,20.091
Vash2,3.613
Vasn,2.415
Vasp,7.405
Vat1,22.287
Vav1,24
Vav2,5.985
Vav3,3.472
Vax1,2.799
Vax2,4.466
Vax2os2,24
Vbp1,8.504
Vcam1,8.621
Vcl,5.612
Vcp,7.948
Vcpip1,2.127
Vdac1,12.511
Vdac2,6.353
Vdac3,6.938
Vdp,8.212
Vdr,11.143
Vegfa,2.675
Vegfb,12.075
Vegfc,3.401
Veph1,11.143
Vezf1,3.126
Vgcnl1,5.488
Vgf,10.713
Vgll1,9.417
Vgll2,3.554
Vgll3,8.74
Vgll4,5.037
Vhlh,7.168
Vil1,6.98
Vil2,6.166
Vill,24
Vim,6.096
Vipr1,10.746
Vipr2,6.267
Vit,13.078
Vkorc1,10.502
Vkorc1l1,7.19
Vl,19.307
Vldlr,4.351
Vnn1,24
Vprbp,4.884
Vpreb1,7.841
Vpreb2,9.547
Vpreb3,20.446
Vps11,8.675
Vps13a,6.664
Vps13b,5.231
Vps13c,7.994
Vps13d,4.315
Vps16,7.109
Vps18,2.579
Vps24,9.229
Vps25,20.877
Vps26a,6.043
Vps26b,6.267
Vps28,10.932
Vps29,7.967
Vps33a,6.782
Vps33b,6.027
Vps35,6.459
Vps36,8.341
Vps37a,8.321
Vps37b,3.593
Vps37c,5.444
Vps37d,4.837
Vps39,6.677
Vps41,6.441
Vps45,15.576
Vps4a,6.987
Vps4b,7.762
Vps52,14.906
Vps53,10.713
Vps54,7.342
Vps72,10.36
Vps8,11.289
Vrk1,15.301
Vrk2,3.752
Vrk3,6.822
Vsig2,11.971
Vsig4,9.132
